id,lat,lon,date,borough,severity,casualties_num
352931,51.526314,-0.11065799999999999,2019-04-23 18:30:00+00:00,Islington,Slight,2
352932,51.543545,-0.057318999999999995,2019-04-24 19:15:00+00:00,Hackney,Serious,1
352943,51.509849,-0.3554,2019-04-25 14:20:00+00:00,Ealing,Slight,1
736355,51.500215,-0.016803,2019-10-16 08:30:00+00:00,Tower Hamlets,Slight,1
736356,51.423849,-0.17222099999999999,2019-10-16 14:44:00+00:00,Wandsworth,Serious,1
736360,51.441112,-0.165747,2019-10-16 08:00:00+00:00,Wandsworth,Slight,1
736364,51.459526,-0.217407,2019-10-16 13:55:00+00:00,Wandsworth,Serious,1
736375,51.466376,0.008508,2019-10-16 07:35:00+00:00,Lewisham,Slight,1
736381,51.531335,-0.114198,2019-10-17 08:15:00+00:00,Islington,Slight,1
736382,51.405341,-0.152082,2019-10-17 07:55:00+00:00,Merton,Serious,1
736383,51.397198,-0.18981499999999998,2019-10-17 09:08:00+00:00,Merton,Slight,1
736387,51.514942,-0.07271899999999999,2019-10-15 20:55:00+00:00,Tower Hamlets,Serious,1
736394,51.544423,-0.029071999999999997,2019-10-15 19:25:00+00:00,Hackney,Serious,1
736397,51.533258000000004,-0.041652,2019-10-16 23:09:00+00:00,Tower Hamlets,Slight,1
736411,51.520189,-0.15006,2019-10-17 08:30:00+00:00,City of Westminster,Serious,1
726138,51.512978,-0.162718,2019-05-24 15:01:00+00:00,City of Westminster,Slight,1
726144,51.574211,0.024010000000000004,2019-05-23 18:05:00+00:00,Redbridge,Slight,1
726149,51.556704,0.066179,2019-05-22 08:00:00+00:00,Redbridge,Serious,1
726152,51.486618,-0.151088,2019-05-24 19:24:00+00:00,Kensington and Chelsea,Serious,1
726157,51.483639,-0.32503299999999996,2019-05-24 17:30:00+00:00,Hounslow,Slight,1
726168,51.470686,-0.12407299999999999,2019-05-24 19:10:00+00:00,Lambeth,Slight,1
726170,51.525957,-0.178442,2019-05-24 19:00:00+00:00,City of Westminster,Slight,1
726172,51.508842,-0.13200199999999998,2019-05-25 00:40:00+00:00,City of Westminster,Slight,1
726180,51.472545,-0.031769,2019-05-25 00:23:00+00:00,Lewisham,Serious,1
726185,51.524134,-0.128912,2019-05-24 21:17:00+00:00,Camden,Slight,1
726188,51.546291,-0.11258499999999999,2019-05-25 12:20:00+00:00,Islington,Slight,1
726189,51.416824,-0.192434,2019-05-24 21:22:00+00:00,Merton,Slight,1
727768,51.563903,-0.092349,2019-06-18 13:05:00+00:00,Hackney,Slight,1
727769,51.553208,0.054784,2019-06-18 13:00:00+00:00,Newham,Slight,1
727779,51.547328,-0.141489,2019-06-18 11:56:00+00:00,Camden,Slight,1
727782,51.44173,-0.187523,2019-06-18 12:13:00+00:00,Wandsworth,Slight,1
727788,51.537429,-0.134841,2019-06-18 17:10:00+00:00,Camden,Slight,1
727791,51.594144,-0.005235,2019-05-23 08:30:00+00:00,Waltham Forest,Slight,1
727797,51.4619,-0.111721,2019-06-18 18:58:00+00:00,Lambeth,Slight,1
727799,51.506132,-0.088264,2019-06-17 22:50:00+00:00,Southwark,Slight,1
727801,51.53799,-0.044996,2019-06-18 18:00:00+00:00,Hackney,Slight,1
727815,51.491486,-0.075293,2019-06-17 16:50:00+00:00,Southwark,Slight,1
348146,51.515015,-0.12382299999999999,2019-02-08 17:26:00+00:00,Camden,Slight,1
348154,51.358261,-0.191078,2019-02-09 23:41:00+00:00,Sutton,Serious,1
348169,51.545634,-0.055326,2019-02-09 06:40:00+00:00,Hackney,Slight,1
348180,51.508816,-0.334427,2019-02-10 14:15:00+00:00,Ealing,Slight,1
348187,51.436539,-0.127889,2019-02-11 15:20:00+00:00,Lambeth,Slight,1
731829,51.479569,-0.120583,2019-08-12 17:00:00+00:00,Lambeth,Slight,1
731833,51.533459,-0.007686999999999999,2019-08-14 16:00:00+00:00,Newham,Slight,1
731838,51.535152,-0.10164000000000001,2019-08-14 18:12:00+00:00,Islington,Serious,1
731843,51.494551,-0.120658,2019-08-14 07:17:00+00:00,Lambeth,Serious,1
731844,51.501256,-0.160106,2019-08-14 16:45:00+00:00,Kensington and Chelsea,Slight,1
731847,51.441975,-0.170879,2019-08-14 20:53:00+00:00,Wandsworth,Slight,1
731850,51.528844,0.093608,2019-08-14 21:07:00+00:00,Barking and Dagenham,Slight,1
731855,51.524375,-0.11589899999999999,2019-08-14 17:10:00+00:00,Camden,Slight,1
731861,51.567599,-0.061070000000000006,2019-08-14 21:43:00+00:00,Hackney,Slight,1
731867,51.56474,-0.15304299999999998,2019-08-15 05:45:00+00:00,Camden,Slight,1
731868,51.525755,-0.10441,2019-08-14 15:45:00+00:00,Islington,Slight,1
731871,51.437556,0.041186,2019-08-15 08:06:00+00:00,Bromley,Slight,1
731872,51.490097,-0.044582,2019-08-14 19:58:00+00:00,Lewisham,Slight,1
731873,51.5207,-0.052209,2019-08-14 18:09:00+00:00,Tower Hamlets,Slight,1
731874,51.551618,-0.051782999999999996,2019-08-15 07:14:00+00:00,Hackney,Slight,1
362427,51.466368,-0.120031,2019-09-09 15:00:00+00:00,Lambeth,Slight,1
362429,51.517348,-0.15523499999999998,2019-09-09 17:20:00+00:00,City of Westminster,Slight,1
362431,51.512042,-0.118973,2019-09-09 19:00:00+00:00,City of Westminster,Slight,1
362433,51.472996,-0.055062,2019-09-09 17:45:00+00:00,Southwark,Serious,1
362435,51.487735,-0.22216899999999998,2019-09-09 18:08:00+00:00,Hammersmith and Fulham,Slight,1
362439,51.508145999999996,-0.006731,2019-09-09 18:59:00+00:00,Tower Hamlets,Serious,1
362441,51.403333,-0.273982,2019-09-09 14:51:00+00:00,Kingston,Serious,1
362443,51.548164,-0.068589,2019-09-09 21:30:00+00:00,Hackney,Slight,1
362448,51.469814,-0.404728,2019-09-09 05:33:00+00:00,Hounslow,Slight,1
362451,51.485776,-0.15015699999999998,2019-08-05 07:40:00+00:00,Kensington and Chelsea,Slight,1
362452,51.528556,-0.33203499999999997,2019-09-10 07:09:00+00:00,Ealing,Slight,1
362454,51.498367,-0.274111,2019-09-10 09:15:00+00:00,Ealing,Slight,1
362473,51.46826,-0.329354,2019-09-10 11:50:00+00:00,Hounslow,Slight,1
362477,51.543611,-0.090386,2019-09-10 09:20:00+00:00,Islington,Slight,1
362485,51.525695,-0.10405199999999999,2019-09-10 09:10:00+00:00,Islington,Slight,1
362495,51.488478,-0.17684000000000002,2019-09-10 18:10:00+00:00,Kensington and Chelsea,Serious,1
362499,51.439449,-0.09807099999999999,2019-09-10 18:50:00+00:00,Lambeth,Slight,1
362512,51.588957,-0.23430199999999998,2019-09-10 03:00:00+00:00,Barnet,Slight,1
362513,51.543494,-0.482521,2019-09-11 00:15:00+00:00,Hillingdon,Slight,1
362519,51.477616,-0.40448399999999995,2019-09-11 10:05:00+00:00,Hounslow,Slight,1
362524,51.516984,0.032152,2019-09-11 08:42:00+00:00,Newham,Slight,1
362527,51.51452,-0.073889,2019-09-11 08:21:00+00:00,City of London,Slight,1
738716,51.346301,-0.11133599999999999,2019-11-17 11:08:00+00:00,Croydon,Slight,1
729948,51.464585,-0.236818,2019-07-15 19:00:00+00:00,Richmond upon Thames,Slight,1
729950,51.503883,-0.33344,2019-07-17 15:14:00+00:00,Ealing,Serious,1
729954,51.529172,-0.10663199999999999,2019-07-17 17:50:00+00:00,Islington,Slight,1
729958,51.454919,-0.208389,2019-07-17 17:00:00+00:00,Wandsworth,Slight,1
729959,51.460778,-0.217545,2019-07-17 17:17:00+00:00,Wandsworth,Slight,1
729960,51.556077,-0.18282199999999998,2019-07-17 07:18:00+00:00,Camden,Slight,1
729964,51.560032,-0.12889599999999998,2019-07-12 06:55:00+00:00,Islington,Slight,1
729967,51.531683,-0.092903,2019-07-17 20:00:00+00:00,Hackney,Slight,1
729970,51.535604,-0.062171,2019-07-17 15:10:00+00:00,Hackney,Serious,1
729971,51.363775,-0.298597,2019-07-17 20:45:00+00:00,Kingston,Slight,1
729973,51.514721,-0.059900999999999996,2019-07-10 19:00:00+00:00,Tower Hamlets,Slight,1
729975,51.488002,-0.038651,2019-07-17 17:50:00+00:00,Lewisham,Slight,2
729983,51.565806,-0.10211,2019-07-17 21:19:00+00:00,Hackney,Serious,1
729995,51.680408,-0.047417,2019-07-18 06:00:00+00:00,Enfield,Slight,1
734082,51.490962,-0.111054,2019-09-12 08:30:00+00:00,Lambeth,Slight,1
734083,51.511072,0.0005149999999999999,2019-09-16 17:00:00+00:00,Tower Hamlets,Slight,1
734088,51.592604,-0.106003,2019-09-14 01:14:00+00:00,Haringey,Slight,1
734090,51.543789,-0.117534,2019-09-16 17:17:00+00:00,Islington,Slight,1
734091,51.418625,-0.127269,2019-09-16 18:20:00+00:00,Lambeth,Slight,1
734093,51.457311,-0.180975,2019-09-16 17:15:00+00:00,Wandsworth,Serious,1
734096,51.59326,0.23305099999999998,2019-09-16 20:35:00+00:00,Havering,Slight,1
734099,51.564875,-0.132607,2019-09-16 20:15:00+00:00,Islington,Slight,1
734105,51.485018,-0.125645,2019-09-16 20:05:00+00:00,Lambeth,Slight,1
734107,51.412852,-0.06801299999999999,2019-09-16 21:18:00+00:00,Bromley,Slight,1
734109,51.511246,-0.157225,2019-09-16 11:44:00+00:00,City of Westminster,Slight,1
734111,51.481192,-0.149133,2019-09-16 20:43:00+00:00,Wandsworth,Slight,1
734114,51.448184,-0.381492,2019-09-17 07:15:00+00:00,Richmond upon Thames,Slight,1
734116,51.54704,-0.051142,2019-09-17 07:45:00+00:00,Hackney,Slight,1
734118,51.487857,-0.17795899999999998,2019-09-17 10:28:00+00:00,Kensington and Chelsea,Slight,1
734127,51.527576,-0.022994999999999998,2019-09-17 11:08:00+00:00,Tower Hamlets,Slight,1
352948,51.383427,-0.09821099999999999,2019-04-25 15:14:00+00:00,Croydon,Serious,1
352952,51.451432,0.03291,2019-04-25 14:44:00+00:00,Greenwich,Slight,1
352955,51.510561,-0.288854,2019-04-25 08:08:00+00:00,Ealing,Serious,1
352962,51.475506,-0.059995,2019-04-25 16:10:00+00:00,Southwark,Slight,1
352977,51.545447,-0.273196,2019-04-25 23:39:00+00:00,Brent,Slight,1
352984,51.502053,-0.14219299999999999,2019-04-25 07:32:00+00:00,City of Westminster,Slight,1
352985,51.403871,-0.21385,2019-04-26 07:00:00+00:00,Merton,Slight,1
352986,51.506212,-0.08823199999999999,2019-04-02 13:35:00+00:00,Southwark,Slight,1
352996,51.449274,0.051452,2019-04-26 08:30:00+00:00,Greenwich,Slight,1
353000,51.575505,-0.126471,2019-04-10 15:30:00+00:00,Haringey,Slight,1
357505,51.520996,-0.174028,2019-06-29 17:18:00+00:00,City of Westminster,Serious,1
357507,51.510619,-0.423925,2019-06-29 19:50:00+00:00,Hillingdon,Slight,1
357509,51.516143,-0.134745,2019-06-28 20:15:00+00:00,City of Westminster,Serious,1
357522,51.523402,-0.456767,2019-06-29 21:00:00+00:00,Hillingdon,Slight,1
357544,51.502015,-0.159773,2019-06-30 03:10:00+00:00,City of Westminster,Slight,1
357546,51.516063,-0.135368,2019-06-30 03:40:00+00:00,City of Westminster,Slight,2
357553,51.506821,-0.299412,2019-06-29 19:00:00+00:00,Ealing,Slight,1
726192,51.51267,-0.11499799999999999,2019-05-20 17:00:00+00:00,City of Westminster,Slight,1
726195,51.594985,-0.034782,2019-05-25 12:25:00+00:00,Waltham Forest,Serious,1
726196,51.410429,-0.160548,2019-05-22 08:38:00+00:00,Merton,Slight,1
726199,51.453795,-0.25729799999999997,2019-05-25 13:35:00+00:00,Richmond upon Thames,Slight,1
726201,51.517592,-0.35479000000000005,2019-05-25 15:50:00+00:00,Ealing,Serious,1
726210,51.468806,-0.12687099999999998,2019-05-25 16:20:00+00:00,Lambeth,Slight,1
726212,51.572368,-0.105848,2019-05-24 20:27:00+00:00,Haringey,Slight,1
726215,51.491735,-0.111065,2019-05-24 19:24:00+00:00,Lambeth,Slight,1
726220,51.469193,-0.21037799999999998,2019-05-23 07:40:00+00:00,Hammersmith and Fulham,Slight,1
726221,51.657012,-0.029814999999999998,2019-05-25 20:50:00+00:00,Enfield,Slight,1
726229,51.469886,-0.067102,2019-05-25 00:30:00+00:00,Southwark,Slight,1
726236,51.436981,-0.245392,2019-05-24 10:45:00+00:00,Wandsworth,Slight,1
726240,51.355817,0.0893,2019-05-26 09:00:00+00:00,Bromley,Serious,1
736413,51.585833,-0.001918,2019-10-17 06:10:00+00:00,Waltham Forest,Slight,1
736428,51.449034,-0.14798699999999998,2019-10-17 19:30:00+00:00,Wandsworth,Slight,1
736432,51.531749,0.147291,2019-10-17 18:30:00+00:00,Barking and Dagenham,Slight,1
736440,51.510989,-0.11220000000000001,2019-10-17 19:50:00+00:00,City of London,Serious,1
736446,51.459777,-0.07521599999999999,2019-10-18 06:05:00+00:00,Southwark,Slight,1
736450,51.498034,-0.06496,2019-10-18 07:06:00+00:00,Southwark,Slight,1
736457,51.515202,-0.123109,2019-09-20 06:55:00+00:00,Camden,Slight,1
736466,51.444746,-0.400982,2019-10-17 17:55:00+00:00,Hounslow,Slight,1
727818,51.461972,-0.28615199999999996,2019-06-18 18:00:00+00:00,Richmond upon Thames,Slight,1
727819,51.430104,-0.174316,2019-06-18 17:45:00+00:00,Wandsworth,Slight,1
727827,51.588113,-0.040088,2019-06-15 19:55:00+00:00,Waltham Forest,Slight,1
727833,51.511167,-0.056520999999999995,2019-06-18 09:45:00+00:00,Tower Hamlets,Slight,1
727835,51.387039,-0.11137000000000001,2019-05-31 13:55:00+00:00,Croydon,Slight,1
727845,51.453902,-0.21129299999999998,2019-06-19 08:45:00+00:00,Wandsworth,Slight,1
727847,51.458783,-0.194131,2019-06-19 08:45:00+00:00,Wandsworth,Slight,1
727848,51.521058,-0.164151,2019-06-19 07:30:00+00:00,City of Westminster,Slight,1
727849,51.549642,-0.075334,2019-06-18 19:10:00+00:00,Hackney,Slight,1
727853,51.511665,-0.314191,2019-06-18 19:00:00+00:00,Ealing,Slight,1
727855,51.507975,-0.273763,2019-06-19 08:30:00+00:00,Ealing,Slight,1
727871,51.544833,-0.033136,2019-06-19 03:55:00+00:00,Hackney,Slight,1
727872,51.527232,-0.088519,2019-06-19 15:20:00+00:00,Islington,Slight,1
348197,51.541787,-0.084953,2019-02-10 20:15:00+00:00,Hackney,Slight,1
348203,51.473828,-0.08974399999999999,2019-01-30 19:45:00+00:00,Southwark,Slight,1
348210,51.568168,-0.239148,2019-02-11 08:50:00+00:00,Brent,Slight,1
348213,51.467138,-0.33771599999999996,2019-02-11 09:25:00+00:00,Hounslow,Slight,1
348216,51.486763,0.042317,2019-02-11 18:14:00+00:00,Greenwich,Serious,1
348231,51.538332,-0.14698899999999998,2019-02-11 01:40:00+00:00,Camden,Slight,1
348232,51.610967,-0.11389,2019-02-11 14:00:00+00:00,Enfield,Slight,1
348238,51.416861,-0.19247599999999998,2019-02-11 16:19:00+00:00,Merton,Serious,1
348242,51.387608,-0.181441,2019-02-11 15:50:00+00:00,Sutton,Slight,1
730000,51.492577,-0.229515,2019-07-18 08:14:00+00:00,Hammersmith and Fulham,Slight,1
730001,51.482565,-0.332964,2019-07-18 08:10:00+00:00,Hounslow,Slight,1
730009,51.48726,-0.013288,2019-07-17 16:50:00+00:00,Tower Hamlets,Slight,1
730011,51.387848,-0.08808099999999999,2019-07-18 10:05:00+00:00,Croydon,Slight,1
730018,51.614568,-0.109653,2019-07-11 08:45:00+00:00,Enfield,Slight,1
730019,51.501945,-0.22877699999999998,2019-07-18 08:10:00+00:00,Hammersmith and Fulham,Slight,1
730020,51.577303,-0.088512,2019-07-17 17:15:00+00:00,Haringey,Slight,1
730021,51.610665,-0.06546099999999999,2019-06-25 06:57:00+00:00,Enfield,Serious,1
730028,51.514988,-0.07280299999999999,2019-07-18 09:31:00+00:00,Tower Hamlets,Slight,1
730029,51.496692,-0.15750899999999998,2019-07-18 10:00:00+00:00,Kensington and Chelsea,Slight,1
730030,51.486281,-0.249247,2019-07-06 09:05:00+00:00,Hounslow,Slight,1
730032,51.506296,-0.23166399999999998,2019-07-17 12:40:00+00:00,Hammersmith and Fulham,Serious,1
730038,51.509206,-0.07389699999999999,2019-07-18 17:55:00+00:00,Tower Hamlets,Slight,1
730044,51.620914,-0.12181299999999999,2019-07-17 22:30:00+00:00,Enfield,Slight,1
730047,51.579898,-0.24246199999999998,2019-07-18 16:39:00+00:00,Barnet,Serious,1
363845,51.511823,-0.119933,2019-09-28 02:20:00+00:00,City of Westminster,Slight,2
363867,51.53866,0.004782,2019-09-28 21:30:00+00:00,Newham,Slight,1
363874,51.506095,-0.23030199999999998,2019-09-28 20:30:00+00:00,Hammersmith and Fulham,Slight,1
738760,51.4813,-0.110819,2019-11-18 10:45:00+00:00,Lambeth,Serious,1
734134,51.604582,-0.121678,2019-09-16 06:35:00+00:00,Haringey,Slight,1
734140,51.390614,-0.054490000000000004,2019-09-12 19:10:00+00:00,Croydon,Serious,1
734142,51.542823,-0.141528,2019-09-17 10:10:00+00:00,Camden,Slight,1
734154,51.45077,-0.08531000000000001,2019-09-16 18:00:00+00:00,Southwark,Slight,1
734156,51.608115,-0.175199,2019-09-08 10:00:00+00:00,Barnet,Serious,1
734158,51.491364,-0.103085,2019-09-17 08:00:00+00:00,Southwark,Slight,1
734167,51.547427,-0.27576,2019-09-17 15:15:00+00:00,Brent,Slight,1
734170,51.506618,-0.256205,2019-09-17 08:30:00+00:00,Ealing,Serious,1
734173,51.520463,-0.053098,2019-09-17 17:30:00+00:00,Tower Hamlets,Slight,1
734177,51.48119,-0.019169,2019-09-17 17:20:00+00:00,Greenwich,Slight,1
734179,51.535195,-0.104306,2019-09-17 19:00:00+00:00,Islington,Slight,1
734183,51.510182,-0.23539000000000002,2019-09-17 17:24:00+00:00,Hammersmith and Fulham,Serious,1
350353,51.591208,-0.175097,2019-03-15 15:50:00+00:00,Barnet,Serious,1
350355,51.554064,-0.110604,2019-03-15 11:50:00+00:00,Islington,Slight,1
350357,51.473503,-0.06994399999999999,2019-03-08 01:41:00+00:00,Southwark,Slight,1
350369,51.5362,-0.08093399999999999,2019-03-15 08:00:00+00:00,Hackney,Serious,1
350370,51.539534,-0.091263,2019-03-15 18:30:00+00:00,Islington,Serious,1
350371,51.539232,-0.09815399999999999,2019-03-15 20:43:00+00:00,Islington,Slight,1
350374,51.512224,-0.412211,2019-03-15 15:57:00+00:00,Hillingdon,Slight,1
350379,51.362602,-0.168325,2019-03-15 20:02:00+00:00,Sutton,Slight,1
350381,51.533312,0.05605,2019-03-14 14:30:00+00:00,Newham,Slight,1
350388,51.535818,-0.164927,2019-03-15 15:00:00+00:00,Camden,Slight,1
350394,51.529445,-0.069295,2019-03-15 23:52:00+00:00,Tower Hamlets,Slight,1
350400,51.415168,-0.052585,2019-03-15 17:07:00+00:00,Bromley,Slight,1
721047,51.518557,-0.137875,2019-02-22 09:40:00+00:00,City of Westminster,Slight,1
721050,51.538865,-0.481983,2019-03-08 07:15:00+00:00,Hillingdon,Serious,1
721068,51.495989,-0.112762,2019-03-08 16:23:00+00:00,Lambeth,Slight,1
721072,51.568226,-0.031202999999999998,2019-03-08 18:25:00+00:00,Waltham Forest,Slight,1
721073,51.516305,-0.069202,2019-03-08 17:42:00+00:00,Tower Hamlets,Serious,1
721076,51.365648,-0.186664,2019-03-08 19:25:00+00:00,Sutton,Slight,1
721089,51.514827,-0.124984,2019-03-08 18:45:00+00:00,Camden,Slight,1
721092,51.34385,-0.104875,2019-03-08 18:47:00+00:00,Croydon,Serious,1
721093,51.526178,-0.086185,2019-03-08 19:18:00+00:00,Hackney,Slight,1
721095,51.576329,-0.238284,2019-03-08 14:23:00+00:00,Barnet,Slight,1
357558,51.541383,-0.048975,2019-06-28 15:50:00+00:00,Hackney,Slight,1
357560,51.513387,-0.29766899999999996,2019-06-30 11:00:00+00:00,Ealing,Serious,2
357564,51.526411,-0.46329699999999996,2019-06-29 21:20:00+00:00,Hillingdon,Slight,1
357583,51.475432,-0.15115199999999998,2019-06-30 20:02:00+00:00,Wandsworth,Slight,1
357585,51.445306,0.020520999999999998,2019-06-30 17:30:00+00:00,Lewisham,Slight,1
357586,51.486756,-0.036240999999999995,2019-06-30 17:55:00+00:00,Lewisham,Slight,1
357594,51.498512,-0.055286999999999996,2019-06-28 19:30:00+00:00,Southwark,Slight,1
357603,51.507316,-0.12820299999999998,2019-06-30 22:42:00+00:00,City of Westminster,Slight,1
369267,51.51627,-0.130344,2019-12-09 14:20:00+00:00,Camden,Serious,2
369272,51.449705,-0.016933999999999998,2019-12-09 16:15:00+00:00,Lewisham,Serious,1
369295,51.450865,-0.135838,2019-12-09 17:30:00+00:00,Lambeth,Slight,1
369309,51.57453,-0.013092999999999999,2019-10-09 23:55:00+00:00,Waltham Forest,Serious,2
353004,51.497895,-0.19494799999999998,2019-04-26 10:40:00+00:00,Kensington and Chelsea,Slight,1
353005,51.570515,-0.096329,2019-04-26 09:13:00+00:00,Hackney,Serious,1
353016,51.505583,-0.12670299999999998,2019-04-26 07:30:00+00:00,City of Westminster,Slight,1
353021,51.536046,-0.14682199999999998,2019-04-26 15:33:00+00:00,Camden,Serious,1
353023,51.486233,0.010546999999999999,2019-02-28 08:30:00+00:00,Greenwich,Slight,1
353025,51.460418,-0.071533,2019-04-26 16:40:00+00:00,Southwark,Slight,1
353026,51.463868,-0.132457,2019-04-26 15:18:00+00:00,Lambeth,Slight,1
353037,51.557544,-0.11337399999999999,2019-04-26 19:15:00+00:00,Islington,Slight,1
353038,51.534271,-0.026468,2019-04-26 19:00:00+00:00,Tower Hamlets,Slight,1
353046,51.65566,-0.076224,2019-04-26 17:51:00+00:00,Enfield,Slight,1
731888,51.60501,-0.12200699999999999,2019-08-15 10:45:00+00:00,Haringey,Slight,1
731898,51.522932,-0.20152599999999998,2019-07-17 03:00:00+00:00,City of Westminster,Slight,1
731905,51.517276,-0.042610999999999996,2019-08-15 14:45:00+00:00,Tower Hamlets,Slight,1
731908,51.562538,-0.11023899999999999,2019-08-15 18:30:00+00:00,Islington,Serious,1
731911,51.533136999999996,-0.08498399999999999,2019-08-15 19:00:00+00:00,Hackney,Slight,1
731913,51.487682,-0.195107,2019-08-15 18:50:00+00:00,Kensington and Chelsea,Slight,1
731915,51.472925,-0.052905,2019-08-10 18:00:00+00:00,Lewisham,Serious,1
731925,51.518739,-0.151604,2019-08-15 19:03:00+00:00,City of Westminster,Slight,1
727878,51.50602,-0.087447,2019-06-19 16:02:00+00:00,Southwark,Serious,1
727888,51.504508,-0.095681,2019-06-19 09:30:00+00:00,Southwark,Slight,1
727891,51.371092,-0.15290099999999998,2019-06-16 11:15:00+00:00,Sutton,Slight,2
727895,51.534078,-0.11141799999999999,2019-06-19 20:09:00+00:00,Islington,Slight,1
727903,51.609794,-0.066075,2019-06-20 00:02:00+00:00,Enfield,Serious,1
727911,51.53498,-0.063077,2019-06-20 08:25:00+00:00,Hackney,Slight,1
727915,51.54502,0.07750499999999999,2019-06-20 07:45:00+00:00,Redbridge,Slight,1
727916,51.458039,-0.11487499999999999,2019-06-13 18:35:00+00:00,Lambeth,Slight,1
727922,51.574184,-0.07650599999999999,2019-06-20 08:35:00+00:00,Hackney,Slight,1
727923,51.573083,0.11593099999999999,2019-06-20 07:55:00+00:00,Redbridge,Slight,1
727927,51.519725,-0.10579899999999999,2019-06-19 19:20:00+00:00,Camden,Serious,1
738780,51.524037,-0.21382199999999998,2019-11-17 14:51:00+00:00,Kensington and Chelsea,Slight,1
738781,51.507351,-0.14228000000000002,2019-11-13 22:30:00+00:00,City of Westminster,Slight,1
738789,51.510624,-0.321853,2019-11-18 19:05:00+00:00,Ealing,Slight,1
738791,51.500976,-0.10468899999999999,2019-11-18 17:15:00+00:00,Southwark,Slight,1
738798,51.518536,-0.161601,2019-11-06 08:15:00+00:00,City of Westminster,Slight,1
738800,51.493789,0.060668,2019-11-18 18:42:00+00:00,Greenwich,Slight,1
738803,51.503859,-0.10445399999999999,2019-11-18 17:20:00+00:00,Southwark,Slight,1
738805,51.47293,-0.17682599999999998,2019-11-18 18:25:00+00:00,Wandsworth,Slight,1
738808,51.516088,-0.069716,2019-11-18 18:50:00+00:00,Tower Hamlets,Slight,1
738810,51.492797,-0.138075,2019-11-18 21:42:00+00:00,City of Westminster,Serious,1
738816,51.508542,-0.026931999999999998,2019-11-19 08:45:00+00:00,Tower Hamlets,Slight,1
738819,51.516369,-0.066533,2019-11-19 10:01:00+00:00,Tower Hamlets,Slight,1
726247,51.49129,-0.224134,2019-05-26 10:50:00+00:00,Hammersmith and Fulham,Slight,1
726251,51.463211,-0.38679,2019-05-26 18:00:00+00:00,Hounslow,Slight,1
726254,51.46893,-0.258564,2019-05-26 19:55:00+00:00,Richmond upon Thames,Slight,1
726267,51.605524,0.050358,2019-05-26 18:30:00+00:00,Redbridge,Slight,1
726272,51.562486,-0.045056,2019-05-27 12:05:00+00:00,Waltham Forest,Slight,1
726275,51.583676,-0.099979,2019-05-27 13:00:00+00:00,Haringey,Serious,1
726276,51.489252,-0.08659299999999999,2019-05-26 04:30:00+00:00,Southwark,Slight,1
726287,51.58407,-0.069564,2019-05-27 14:08:00+00:00,Haringey,Slight,1
726299,51.509563,-0.058996,2019-05-27 16:00:00+00:00,Tower Hamlets,Slight,1
726300,51.466924,-0.344807,2019-05-27 21:43:00+00:00,Hounslow,Slight,1
726301,51.428761,-0.159164,2019-05-27 18:00:00+00:00,Wandsworth,Slight,1
736470,51.549357,-0.19134,2019-10-18 08:30:00+00:00,Camden,Slight,1
736473,51.545664,-0.149994,2019-10-18 15:25:00+00:00,Camden,Slight,1
736476,51.428825,-0.335424,2019-10-18 14:25:00+00:00,Richmond upon Thames,Slight,1
736485,51.511033,-0.06690299999999999,2019-10-18 18:17:00+00:00,Tower Hamlets,Serious,1
736486,51.461201,-0.218781,2019-10-18 16:45:00+00:00,Wandsworth,Slight,1
736487,51.460634,0.16630899999999998,2019-10-18 17:40:00+00:00,Bexley,Serious,1
736488,51.498975,-0.085062,2019-10-18 20:00:00+00:00,Southwark,Slight,1
736499,51.541491,-0.235765,2019-10-19 09:40:00+00:00,Brent,Slight,1
736514,51.453731,-0.12045000000000002,2019-10-18 22:51:00+00:00,Lambeth,Slight,1
736523,51.454376,0.152079,2019-09-23 07:30:00+00:00,Bexley,Slight,1
730056,51.487504,-0.075374,2019-07-18 18:35:00+00:00,Southwark,Slight,1
730072,51.502172,-0.222386,2019-07-19 10:40:00+00:00,Hammersmith and Fulham,Slight,1
730073,51.320551,0.028696,2019-06-29 07:25:00+00:00,Bromley,Slight,1
730075,51.429701,-0.078221,2019-07-19 10:28:00+00:00,Southwark,Slight,1
730076,51.656527,-0.07864499999999999,2019-07-19 11:50:00+00:00,Enfield,Serious,1
730079,51.499603,-0.129513,2019-07-19 12:10:00+00:00,City of Westminster,Slight,1
730080,51.470864,-0.328395,2019-07-18 16:25:00+00:00,Hounslow,Slight,1
730081,51.558323,0.239621,2019-07-17 08:29:00+00:00,Havering,Slight,1
730083,51.461026,-0.163121,2019-07-18 13:34:00+00:00,Wandsworth,Slight,1
730089,51.523201,-0.039316,2019-07-19 11:55:00+00:00,Tower Hamlets,Serious,1
730093,51.419173,-0.224903,2019-07-19 11:00:00+00:00,Merton,Slight,1
730105,51.5517,-0.207474,2019-07-18 17:18:00+00:00,Camden,Serious,1
730108,51.558104,-0.11915,2019-07-19 14:14:00+00:00,Islington,Slight,1
734191,51.602607,-0.0031309999999999997,2019-09-18 07:52:00+00:00,Waltham Forest,Slight,1
734196,51.532032,-0.217445,2019-09-18 09:10:00+00:00,Brent,Slight,1
734197,51.581164,-0.19842,2019-09-18 09:08:00+00:00,Barnet,Slight,1
